seed,scenario,variant,variant_label,delay_mae,risk_mae,coverage,auroc,recall_at_10
7,overall,c_u_0x,$c_u$ 0x,0.014504024189459477,0.0482732843311763,0.992,0.8990222222222222,0.56
7,load_high,c_u_0x,$c_u$ 0x,0.10984875658728266,0.4071688291428308,0.796,0.8410666666666666,0.32
7,vacation_high,c_u_0x,$c_u$ 0x,0.04400719361731622,0.17006051775719497,0.96,0.9034666666666666,0.4
7,drift_strong,c_u_0x,$c_u$ 0x,0.7035332515181589,1.4426708949822986,0.736,0.8314666666666667,0.44
7,overall,c_u_0.5x,$c_u$ 0.5x,0.014479154928333628,0.04807833625443286,0.992,0.8990222222222222,0.56
7,load_high,c_u_0.5x,$c_u$ 0.5x,0.10955910678671602,0.4064998787731247,0.796,0.8408888888888889,0.32
7,vacation_high,c_u_0.5x,$c_u$ 0.5x,0.04367145331318867,0.1695285352865673,0.96,0.9034666666666666,0.4
7,drift_strong,c_u_0.5x,$c_u$ 0.5x,0.7033811288258722,1.4425493892115815,0.732,0.8316444444444444,0.44
7,overall,c_u_1.5x,$c_u$ 1.5x,0.014441225019412694,0.04769843880383478,0.992,0.8988444444444444,0.56
7,load_high,c_u_1.5x,$c_u$ 1.5x,0.1089829172881637,0.4051536430839802,0.796,0.8407111111111111,0.32
7,vacation_high,c_u_1.5x,$c_u$ 1.5x,0.04302373030304036,0.16852098148080452,0.96,0.9032888888888889,0.4
7,drift_strong,c_u_1.5x,$c_u$ 1.5x,0.7030768834412987,1.442304246994158,0.732,0.8314666666666667,0.44
7,overall,c_u_2x,$c_u$ 2x,0.01443920179372531,0.04751437734208622,0.992,0.8988444444444444,0.56
7,load_high,c_u_2x,$c_u$ 2x,0.1086970689975696,0.4044763284219334,0.796,0.8407111111111111,0.32
7,vacation_high,c_u_2x,$c_u$ 2x,0.04270611653895492,0.16801887263638957,0.96,0.9032888888888889,0.4
7,drift_strong,c_u_2x,$c_u$ 2x,0.702924760749012,1.4421805911717462,0.732,0.8307555555555556,0.44
7,overall,c_b_0x,$c_b$ 0x,0.014477730851442949,0.048016166566204194,0.992,0.8990222222222222,0.52
7,load_high,c_b_0x,$c_b$ 0x,0.10952087679641148,0.4064134838592575,0.796,0.8410666666666666,0.32
7,vacation_high,c_b_0x,$c_b$ 0x,0.04354564225459809,0.1693363814173349,0.96,0.9034666666666666,0.4
7,drift_strong,c_b_0x,$c_b$ 0x,0.7034025205123385,1.4424087376676358,0.736,0.8307555555555556,0.44
7,overall,c_b_0.5x,$c_b$ 0.5x,0.014468144227950447,0.04795016792477011,0.992,0.8990222222222222,0.56
7,load_high,c_b_0.5x,$c_b$ 0.5x,0.10939516689128043,0.4061213102289357,0.796,0.8405333333333334,0.32
7,vacation_high,c_b_0.5x,$c_b$ 0.5x,0.043444639278329394,0.16917881361640844,0.96,0.9034666666666666,0.4
7,drift_strong,c_b_0.5x,$c_b$ 0.5x,0.7033157633229621,1.4424178566891168,0.732,0.8312888888888889,0.44
7,overall,c_b_1.5x,$c_b$ 1.5x,0.014448970980965438,0.047827836495039085,0.992,0.8993777777777778,0.56
7,load_high,c_b_1.5x,$c_b$ 1.5x,0.10914374708101829,0.40553401562835434,0.796,0.8405333333333334,0.32
7,vacation_high,c_b_1.5x,$c_b$ 1.5x,0.043242771418970836,0.1688622117198019,0.96,0.904,0.4
7,drift_strong,c_b_1.5x,$c_b$ 1.5x,0.703142248944209,1.4424366802839623,0.732,0.8312888888888889,0.44
7,overall,c_b_2x,$c_b$ 2x,0.014439384357472934,0.04777006406871956,0.992,0.8992,0.56
7,load_high,c_b_2x,$c_b$ 2x,0.10901815991702914,0.405238889715724,0.796,0.8407111111111111,0.32
7,vacation_high,c_b_2x,$c_b$ 2x,0.04314230236990533,0.16870301842060645,0.96,0.904,0.4
7,drift_strong,c_b_2x,$c_b$ 2x,0.7030554917548324,1.442446351477571,0.732,0.8312888888888889,0.44
7,overall,delta_u_0.04,$\delta_u=0.04$,0.014458557604457942,0.04788603449484927,0.992,0.8990222222222222,0.56
7,load_high,delta_u_0.04,$\delta_u=0.04$,0.10926945698614934,0.4058281549795411,0.796,0.8407111111111111,0.32
7,vacation_high,delta_u_0.04,$\delta_u=0.04$,0.043343636302060715,0.169020808273811,0.96,0.9034666666666666,0.4
7,drift_strong,delta_u_0.04,$\delta_u=0.04$,0.7032290061335855,1.442427176435145,0.732,0.8312888888888889,0.44
7,overall,delta_u_0.12,$\delta_u=0.12$,0.014458557604457942,0.04788603449484927,0.992,0.8990222222222222,0.56
7,load_high,delta_u_0.12,$\delta_u=0.12$,0.10926945698614934,0.4058281549795411,0.796,0.8407111111111111,0.32
7,vacation_high,delta_u_0.12,$\delta_u=0.12$,0.043343636302060715,0.169020808273811,0.96,0.9034666666666666,0.4
7,drift_strong,delta_u_0.12,$\delta_u=0.12$,0.7032290061335855,1.442427176435145,0.732,0.8312888888888889,0.44
7,overall,delta_u_0.16,$\delta_u=0.16$,0.014458557604457942,0.04788603449484927,0.992,0.8990222222222222,0.56
7,load_high,delta_u_0.16,$\delta_u=0.16$,0.10926945698614934,0.4058281549795411,0.796,0.8407111111111111,0.32
7,vacation_high,delta_u_0.16,$\delta_u=0.16$,0.043343636302060715,0.169020808273811,0.96,0.9034666666666666,0.4
7,drift_strong,delta_u_0.16,$\delta_u=0.16$,0.7032290061335855,1.442427176435145,0.732,0.8312888888888889,0.44
11,overall,baseline,Baseline,0.017467090440578738,0.06527151530605546,0.936,0.8556444444444444,0.56
11,load_high,baseline,Baseline,0.13896588961148593,0.5001008135620946,0.6,0.8117333333333333,0.36
11,vacation_high,baseline,Baseline,0.04286331358378299,0.15548209362234708,0.912,0.8545777777777778,0.44
11,drift_strong,baseline,Baseline,0.5312887246224266,1.1798022938094301,0.684,0.8257777777777778,0.52
11,overall,c_v_0x,$c_v$ 0x,0.017456947846080484,0.0655752968924568,0.936,0.8556444444444444,0.56
11,load_high,c_v_0x,$c_v$ 0x,0.1394006559454114,0.5010527642982108,0.6,0.8117333333333333,0.36
11,vacation_high,c_v_0x,$c_v$ 0x,0.04337734439036418,0.15643711140263966,0.912,0.8544,0.44
11,drift_strong,c_v_0x,$c_v$ 0x,0.5316114563866374,1.1805513644749457,0.684,0.8257777777777778,0.52
11,overall,c_v_0.5x,$c_v$ 0.5x,0.01746051488120728,0.06542348627832985,0.936,0.8556444444444444,0.56
11,load_high,c_v_0.5x,$c_v$ 0.5x,0.13918261376051272,0.5005772250210941,0.6,0.8119111111111111,0.36
11,vacation_high,c_v_0.5x,$c_v$ 0.5x,0.04311716647201153,0.15596011721096614,0.912,0.8545777777777778,0.44
11,drift_strong,c_v_0.5x,$c_v$ 0.5x,0.5314495706864335,1.1801759611757598,0.684,0.8257777777777778,0.52
11,overall,c_v_1.5x,$c_v$ 1.5x,0.01747796739122829,0.06511938358495452,0.936,0.8556444444444444,0.56
11,load_high,c_v_1.5x,$c_v$ 1.5x,0.1387508375299776,0.49962352632037343,0.6,0.8117333333333333,0.36
11,vacation_high,c_v_1.5x,$c_v$ 1.5x,0.04261201970908273,0.15500734995242144,0.912,0.8545777777777778,0.44
11,drift_strong,c_v_1.5x,$c_v$ 1.5x,0.5311278785584196,1.1794278485406262,0.684,0.8257777777777778,0.52
11,overall,c_v_2x,$c_v$ 2x,0.017493248363866058,0.06497090417264562,0.936,0.8554666666666667,0.56
11,load_high,c_v_2x,$c_v$ 2x,0.13853809458524471,0.49914535967591983,0.6,0.8117333333333333,0.36
11,vacation_high,c_v_2x,$c_v$ 2x,0.04236161002176633,0.15453233444753273,0.912,0.8545777777777778,0.44
11,drift_strong,c_v_2x,$c_v$ 2x,0.5309670324944128,1.176045956713829,0.684,0.8263111111111111,0.52
11,overall,c_u_0x,$c_u$ 0x,0.017426139723479145,0.06561462654839358,0.936,0.8556444444444444,0.56
11,load_high,c_u_0x,$c_u$ 0x,0.13959641306848178,0.5016022451948904,0.6,0.8117333333333333,0.36
11,vacation_high,c_u_0x,$c_u$ 0x,0.043406360197788464,0.1565522615287203,0.912,0.8545777777777778,0.44
11,drift_strong,c_u_0x,$c_u$ 0x,0.531611149965548,1.1804715679042996,0.684,0.8261333333333334,0.52
11,overall,c_u_0.5x,$c_u$ 0.5x,0.017444074308874083,0.0654421059955414,0.936,0.8556444444444444,0.56
11,load_high,c_u_0.5x,$c_u$ 0.5x,0.139279606808446,0.500852829334423,0.6,0.8115555555555556,0.36
11,vacation_high,c_u_0.5x,$c_u$ 0.5x,0.043128931672567324,0.15601807710317173,0.912,0.8545777777777778,0.44
11,drift_strong,c_u_0.5x,$c_u$ 0.5x,0.5314479061753047,1.1801277287655496,0.684,0.8257777777777778,0.52
11,overall,c_u_1.5x,$c_u$ 1.5x,0.017497614147865496,0.06510235235264154,0.936,0.8556444444444444,0.56
11,load_high,c_u_1.5x,$c_u$ 1.5x,0.13865675357144938,0.49934618281620663,0.6,0.8117333333333333,0.36
11,vacation_high,c_u_1.5x,$c_u$ 1.5x,0.04260425809919743,0.1549506667348979,0.912,0.8545777777777778,0.44
11,drift_strong,c_u_1.5x,$c_u$ 1.5x,0.5311295430695485,1.176463644915627,0.684,0.8263111111111111,0.52
11,overall,c_u_2x,$c_u$ 2x,0.017535632780352615,0.0649491395459521,0.936,0.8556444444444444,0.56
11,load_high,c_u_2x,$c_u$ 2x,0.13834849477549294,0.4985889220147827,0.596,0.8115555555555556,0.36
11,vacation_high,c_u_2x,$c_u$ 2x,0.0423493307343839,0.15441818421114864,0.912,0.8545777777777778,0.44
11,drift_strong,c_u_2x,$c_u$ 2x,0.5309703615166705,1.1761211153070685,0.684,0.8259555555555556,0.52
11,overall,c_b_0x,$c_b$ 0x,0.017501917112451724,0.06549182886643531,0.936,0.8549333333333333,0.52
11,load_high,c_b_0x,$c_b$ 0x,0.13919181110394455,0.500711752581973,0.6,0.8108444444444445,0.36
11,vacation_high,c_b_0x,$c_b$ 0x,0.04298846117449875,0.15575328226407859,0.912,0.8545777777777778,0.44
11,drift_strong,c_b_0x,$c_b$ 0x,0.5314649423394865,1.1800572865471137,0.684,0.8263111111111111,0.52
11,overall,c_b_0.5x,$c_b$ 0.5x,0.017483934764081065,0.06538178189100477,0.936,0.8551111111111112,0.56
11,load_high,c_b_0.5x,$c_b$ 0.5x,0.13907885035771525,0.5004067156527181,0.6,0.8115555555555556,0.36
11,vacation_high,c_b_0.5x,$c_b$ 0.5x,0.04292515281399813,0.15561784242625482,0.912,0.8545777777777778,0.44
11,drift_strong,c_b_0.5x,$c_b$ 0.5x,0.5313768334809565,1.1799303269000574,0.684,0.8257777777777778,0.52
11,overall,c_b_1.5x,$c_b$ 1.5x,0.01745063939675366,0.0651610276625364,0.936,0.8558222222222223,0.56
11,load_high,c_b_1.5x,$c_b$ 1.5x,0.1388529288652566,0.4997940423811678,0.6,0.8122666666666667,0.36
11,vacation_high,c_b_1.5x,$c_b$ 1.5x,0.042805473789550935,0.15534603410754905,0.912,0.8540444444444445,0.44
11,drift_strong,c_b_1.5x,$c_b$ 1.5x,0.5312013986226057,1.176644669911935,0.684,0.8264888888888889,0.52
11,overall,c_b_2x,$c_b$ 2x,0.01743470752932697,0.06505031750404838,0.936,0.8554666666666667,0.56
11,load_high,c_b_2x,$c_b$ 2x,0.1387399681190273,0.49948639818916346,0.6,0.8124444444444444,0.36
